track_id,track_name,album_id
7FcvpZUn7qjSropwRN60vF,Mannaarkudi,4gAUrEjPH7kC6Hwtnx5uhj
6FlAt2eLdu0eqiXgVwJIPr,Chakka Chakalathi,4gAUrEjPH7kC6Hwtnx5uhj
2fcGiuEhTyQehcexfD5eTl,Murali Mogha,4gAUrEjPH7kC6Hwtnx5uhj
6Crs0KY6mHL9e1YEKNYUAl,Little Little,4gAUrEjPH7kC6Hwtnx5uhj
1gRfKBQWlVWPTtObpihJ7a,Idhudhaan En Kadhai,4gAUrEjPH7kC6Hwtnx5uhj
4WyPaZn24aTEowohl4jHA3,Kaadhalai Solla Mudiyatha,4gAUrEjPH7kC6Hwtnx5uhj
57XTDIN0zrvGJge7qDI9WA,Sooraavali Ponnu,4gAUrEjPH7kC6Hwtnx5uhj
3KeMulXbLDJBQdY5PZbGEh,Param Sundari,0DUOcMjmHGVLqFkWqfNC0z
5C10OXEl9FAz4hcktww0le,Rihaayi De,0DUOcMjmHGVLqFkWqfNC0z
0Ji90wjSZO620fci7Gx38Q,Yaane Yaane,0DUOcMjmHGVLqFkWqfNC0z
3Icnk4l8TPaLVRdp0raK16,Hututu,0DUOcMjmHGVLqFkWqfNC0z
7lD7QLuX52ry6HmYKXVYFw,Phuljhadiyon,0DUOcMjmHGVLqFkWqfNC0z
6onrKush01FO9MfXfltHWW,Choti Si Chiraiya,0DUOcMjmHGVLqFkWqfNC0z
0Gja8zsgCA3QqCCdt33GL5,Rock A Bye Baby,0DUOcMjmHGVLqFkWqfNC0z
3QRE6gErJeCU906HRNH5im,O Maanavaa,35GdOmCjKeyiMcJVtpAwoG
6hxLpI3TkERvRJDGqJZrUv,Navi Naveename,35GdOmCjKeyiMcJVtpAwoG
4UjTuOCEzzFJokq79AyGWY,Sofia,35GdOmCjKeyiMcJVtpAwoG
1tEUxkRg7kqoPLSci6Wjqo,Jola Jola,35GdOmCjKeyiMcJVtpAwoG
3XzkPn3HtBsM7wSxqLVr8S,Jwalamukhi,35GdOmCjKeyiMcJVtpAwoG
0yQY1KOCiK2Gvae1LojiYB,Choosa Maaye Ilaa,35GdOmCjKeyiMcJVtpAwoG
1MYM90JGApVMQaENXJcPhJ,Nee Choope Naaku,35GdOmCjKeyiMcJVtpAwoG
6WVeEho4SUj55C4jJOeVax,Chal Hat Be,35GdOmCjKeyiMcJVtpAwoG
1fl1B8sUmJEtOcEmawoQzz,Jwalamukhi - Reprise,35GdOmCjKeyiMcJVtpAwoG
5D8bXos6z9wWeJb7XZ2WUw,The Oracle,35GdOmCjKeyiMcJVtpAwoG
7cGmdzeYLWXmYtbvBa8r5i,Poova Mallee Pooseva,35GdOmCjKeyiMcJVtpAwoG
6PYYZEWId5J3Kr5Y6TK8bh,Aakaasha Thaaralatho,35GdOmCjKeyiMcJVtpAwoG
59TEx7h1w6BjbfcTjHmN5c,Sai Shirdi Sai,35GdOmCjKeyiMcJVtpAwoG
5Tz3UatxDVGRVT320u7nyK,The Voice Without Words,35GdOmCjKeyiMcJVtpAwoG
0D7EuKr8DqeJfrSGqTq0Fz,Oor Aayiram Vaanavil,4EcPtS9idSB8zy98Cl5yEf
0hhT2IOxdYiM8a2xJqCZuL,Naalai Naalai,4EcPtS9idSB8zy98Cl5yEf
1PFVbnDiQG3PIt1KXpc2lG,Sofia,4EcPtS9idSB8zy98Cl5yEf
1LU6ByshzkHEF52aeyeYOu,Poyisonna Posikiduven,4EcPtS9idSB8zy98Cl5yEf
2VkXvw1a3qGu4Zq3KS5WxV,Jwalamukhi,4EcPtS9idSB8zy98Cl5yEf
1FSoNSrU7K23tLF9ecVRMv,Punnagai Maayai,4EcPtS9idSB8zy98Cl5yEf
1lZhjDMWbleTegwRsouVQK,Nee Illa Naanum,4EcPtS9idSB8zy98Cl5yEf
3Zu2stfV0z5x9ja1U44pUb,Vaa Vengaiye,4EcPtS9idSB8zy98Cl5yEf
69kT5bXX3cp6V9dC86Tt8n,Jwalamukhi - Reprise,4EcPtS9idSB8zy98Cl5yEf
1VrHZdOqdJmIgkbqhbjKGe,The Oracle,4EcPtS9idSB8zy98Cl5yEf
37OjPRL3jZJicFhHmHi6Ua,Seemanthapoo,4EcPtS9idSB8zy98Cl5yEf
3ufMejozIL7IGWamtmDtsz,Aagaaya Neelangalil,4EcPtS9idSB8zy98Cl5yEf
38hS0KLc0fVZ8i1uAkkpzF,Sai Shirdi Sai,4EcPtS9idSB8zy98Cl5yEf
124G3IrSKHlKkbSydKjU78,The Voice Without Words,4EcPtS9idSB8zy98Cl5yEf
2mAxpMQqoYomh1gnaNeGFE,Vasanthapu Navvulu,0qHHd5Y79MOh4XKOJAfuLa
5AYgnzxEsj80a3QrzXnSId,"Poo Pookum Oosai (From ""Minsara Kanavu"")",4F2EnyO5MqwbWcRJRneAhC
4UJkUnfEEL8B2JZ1OQfYOO,Dil Bechara,5zrZPXoYsu772sB3CwVuxr
1wbxjQnN7MTk8MKt3SumyY,Taare Ginn,5zrZPXoYsu772sB3CwVuxr
1XFZMenJ30FfGOsj8X5sqf,Khulke Jeene Ka,5zrZPXoYsu772sB3CwVuxr
2ZvWoJ82LKCgD0nU9H5ue5,Main Tumhara,5zrZPXoYsu772sB3CwVuxr
3AeOPuf7VfwUsxeQNN9Vsv,Maskhari,5zrZPXoYsu772sB3CwVuxr
2hBBaxbu7oZQSW2wEJmIeJ,Afreeda,5zrZPXoYsu772sB3CwVuxr
4KDh7R28qyCOACE3VmdIg2,Mera Naam Kizie,5zrZPXoYsu772sB3CwVuxr
3vz705l7wsw9xLRQ8B1hXb,Friendzone,5zrZPXoYsu772sB3CwVuxr
7zTrimhtil85dyT7VSpvMA,The Horizon of Saudade,5zrZPXoYsu772sB3CwVuxr
0H30LYfik21QkjoC7ZxefD,Saathiya,2JA2oTYjsDwDjQuvBleX9F
2pYsayWatTCKzTlhWhZGCf,Aye Udi Udi Udi Udi,2JA2oTYjsDwDjQuvBleX9F
1P6K7Vuz2iDzqces3Wa7Th,O Aashiqa,1zvGX2DvCOUKaRqfcWZrLi
6NDYljUVGfidNXzp0BaTRI,Sofia,1zvGX2DvCOUKaRqfcWZrLi
00KeiS5mQyGd1tvYZVjay7,Nayi Nayi,1zvGX2DvCOUKaRqfcWZrLi
1WMTwQPQbTgBYA0EjxYxWy,Humnawaa,1zvGX2DvCOUKaRqfcWZrLi
138nVAT9PmSHTgNY84YMc6,Jwalamukhi,1zvGX2DvCOUKaRqfcWZrLi
182TRxQ1QvV3ubfGoXPAXW,Soja Soja,1zvGX2DvCOUKaRqfcWZrLi
5tpViSGxwFMfkd6bnEWejJ,Sai Shirdi Sai,1zvGX2DvCOUKaRqfcWZrLi
773qXThL98qSOEXg5WZl2C,Teri Nazar,1zvGX2DvCOUKaRqfcWZrLi
5HQlSnCyKCQxFJctyMGhM6,Jwalamukhi (Female Version),1zvGX2DvCOUKaRqfcWZrLi
0y9deKKOR6BAK3buNFSFfe,Gori Godh Bhari,1zvGX2DvCOUKaRqfcWZrLi
1jhxcf5vS7mSuVj7ZeOPfP,O Mera Chand,1zvGX2DvCOUKaRqfcWZrLi
4VGzyOF2ZUc9rmK2gwSUpv,Veere Kadh De,1zvGX2DvCOUKaRqfcWZrLi
5GuuN3i1tWR49D07hqi9u2,The Voice Without Words,1zvGX2DvCOUKaRqfcWZrLi
5h3gezCl4j7sB0OaAbuL8S,The Oracle,1zvGX2DvCOUKaRqfcWZrLi
6LQeZCukTthaqhEwQ9YsB1,Bang,33eW2vYkSWiOf0IULhP2va
3LwHnpctvKyt2o8HjnqE7b,Not a Fairytale,33eW2vYkSWiOf0IULhP2va
2SmIxGYFYb4E9q98Z18Mkc,Why Why Why,33eW2vYkSWiOf0IULhP2va
0q0X63pXIMuiv4n5NQS2CD,Spider Dance,33eW2vYkSWiOf0IULhP2va
3YsAm443I5cvfK4yuL5cUU,Dance of the Atoms,33eW2vYkSWiOf0IULhP2va
6bTz0kDN9McWL68b8zMYcs,Time & Space,33eW2vYkSWiOf0IULhP2va
0eIRNRVSdBuyyE7E88qwJl,Catch the Breeze,33eW2vYkSWiOf0IULhP2va
1BzWd9kKllW7FTkjpzT8lg,Coming Home,33eW2vYkSWiOf0IULhP2va
2OiAEA86zojiFhqcAjq6MA,Teri Rehmat Rabba,33eW2vYkSWiOf0IULhP2va
3aegHysUNQvXImDvNMls5x,Eerie Flapping,50CnjrIP43au3WYC8ufkur
6Z4fxkHn2be9BNNG4EyAKv,It's Over,50CnjrIP43au3WYC8ufkur
59rANM6ERqlpPDV7MgDmIl,Will You Believe,50CnjrIP43au3WYC8ufkur
08R28Qd4eNQUwsW9fdixtn,Shadow's Journey,50CnjrIP43au3WYC8ufkur
2yf5BgiHIFwG3humwptvHJ,We Need Chitti,50CnjrIP43au3WYC8ufkur
003bJaa09EH1JkdJvudAVo,You Are Next,50CnjrIP43au3WYC8ufkur
0tnQhLqa0Vx0xBO5efjTDN,Army Attack,50CnjrIP43au3WYC8ufkur
3OVybWIqDOIqEe6vXvsdBM,Interval,50CnjrIP43au3WYC8ufkur
1H3EO40eByLnLmcl0QKIpD,Nila's Espionage,50CnjrIP43au3WYC8ufkur
2jMj6FXPRC9uZG9nhRTO9e,Grand Son,50CnjrIP43au3WYC8ufkur
6kAZcPVqIUJEImyzVcDcdz,Let The Game Begins,50CnjrIP43au3WYC8ufkur
5ussR5GZisBGw8C7nE26wt,The Unknown,50CnjrIP43au3WYC8ufkur
2a5UyH9dUPX5vcfycPpGjL,You Will Be Avenged,50CnjrIP43au3WYC8ufkur
2JFmHs9BdzopriIbT1JyXV,Replication,50CnjrIP43au3WYC8ufkur
7Jk0xKdYWT8XJ7UVKiV42N,Pakshirajan's Story,50CnjrIP43au3WYC8ufkur
3Y5LaJM1c3qirKywiRVAZF,Vasigaran's Lab,3bxnbterkUaeYkhTUEKBZP
0t5EgOz5Cd0hOllOiHdD7I,Enthiran,3bxnbterkUaeYkhTUEKBZP
0BpAOFQOovPe8DgbE0Ga8V,Chitti's Influence,3bxnbterkUaeYkhTUEKBZP
5mDJsMwWeUDJWlIt1B12PQ,Chitti to the Rescue,3bxnbterkUaeYkhTUEKBZP
1TMC9Z28ZTcRD4JwzD80tY,Lack of Empathy,3bxnbterkUaeYkhTUEKBZP
1I26zwlYdmYPTdIsDaD0Hk,Andro-Humanoid Test Failed,3bxnbterkUaeYkhTUEKBZP
3wjllbf7Gi0nHUOMbMboat,Chitti Goes Wild,3bxnbterkUaeYkhTUEKBZP
21jNtHE0C9dSixhLYvQFsY,Chitti Betrays Vasi,3bxnbterkUaeYkhTUEKBZP
2aTt42p2mFNxso53jihLCB,Red Chip Installation,3bxnbterkUaeYkhTUEKBZP
1r75b4DKRoA1d8dkh2s6Wm,Power Hungry Robots,3bxnbterkUaeYkhTUEKBZP
4odqziQzufRLzoRIlGdJGl,BaII Formation Mode,3bxnbterkUaeYkhTUEKBZP
0jGIjhrll35p2luOoYG9iC,The Giant Emerges,3bxnbterkUaeYkhTUEKBZP
2J32GXdTyLy7ocWNq2F9nW,Helicopter Attacked,3bxnbterkUaeYkhTUEKBZP
3ZzRbho11RWZfmjCyytTtF,Chitti Bids Farewell,3bxnbterkUaeYkhTUEKBZP
4hN3gMx4X9nZNgXRzKoYel,Bhaga Bhaga,4qvZIh9L4jfjwPaAnvTfCZ
3tBNTPe57SDis32Ewo3zp0,Neeli Kanumallo,4qvZIh9L4jfjwPaAnvTfCZ
1R8OkW6DJ6KTGBoI6xzLMt,Segalu Chimmuthondhi,4qvZIh9L4jfjwPaAnvTfCZ
55j9GMgUsIX6rYtQ3IxKd9,Nannu Nammanee,4qvZIh9L4jfjwPaAnvTfCZ
4g1GdYY2RjmbuelVkhVkQr,Hayati,4qvZIh9L4jfjwPaAnvTfCZ
0z6W4wh87NG6MLWhsWA8Dx,Manasaa Nannu Vadhili,4qvZIh9L4jfjwPaAnvTfCZ
38ueylzenb5JK5JHDGnWuO,Praaptham - Telugu,4qvZIh9L4jfjwPaAnvTfCZ
7gOLEgc9oDOObwKxJpPBY8,Bhoomi Bhoomi,6UCpyUkUVuNbWYUSefQVLc
76UZxtnQZvglMQQbGFYmWx,Mazhai Kuruvi,6UCpyUkUVuNbWYUSefQVLc
6mHOkhzBmxpI86xqRw5IcY,Sevandhu Pochu Nenju,6UCpyUkUVuNbWYUSefQVLc
1OveyHP2FJ9bzMCf8JGVL5,Kalla Kalavaani,6UCpyUkUVuNbWYUSefQVLc
0ZV2OU0ciMA1yZS86qv51V,Hayati,6UCpyUkUVuNbWYUSefQVLc
4zfZi4L6lsf152iSWZo40Q,Madura Marikozhundhae,6UCpyUkUVuNbWYUSefQVLc
7wf1Amky1aNZjbmGzM5FOJ,Praaptham - Tamil,6UCpyUkUVuNbWYUSefQVLc
2PsLPk17FJoFirQwxIxFCs,Opening Title,2bn3hJb93sybWkTYnSJGrT
1TGgZcVF9l5GXVM3K10dco,Mann Mauj Mein Part A,2bn3hJb93sybWkTYnSJGrT
0YD1rYOY0JX3yjaePC8mPM,Mann Mauj Mein Part B,2bn3hJb93sybWkTYnSJGrT
54oqN1AAq8iMb3ULJQIJka,Mann Mauj Mein Part C1,2bn3hJb93sybWkTYnSJGrT
4Nv9CQlpIfmzq0Ukdigis5,Mann Mauj Mein Part C2,2bn3hJb93sybWkTYnSJGrT
5rPV2r7kwCldYuoNxc68IH,Mann Mauj Mein Part C3,2bn3hJb93sybWkTYnSJGrT
4GvwTQmsWak55Is2BIs78U,Mann Mauj Mein Part C4,2bn3hJb93sybWkTYnSJGrT
6mA6S8nyO32Ui4KdZVeQIC,End Title,2bn3hJb93sybWkTYnSJGrT
2LtyNHAVhcVk91GeJm1qFH,Aazadi,3052N3DRZYpQ2LM9ftkK1Y
6yGDAUQFCrPZuzB3s5h1BG,Kadam Kadam Barhaye Ja (Orchestral Version),3052N3DRZYpQ2LM9ftkK1Y
4oAngP870jCehFroCQEUCu,Jana Gana Mana,3052N3DRZYpQ2LM9ftkK1Y
6xqRwFRJJAVUk5mPaSBi2h,"Maya Maya (From ""Baba"")",451eS4BHBx3XZXLQG1EkQC
6xC11UOjR9cnvxvKLNXqxh,"Ale Ale (From ""Boys"")",451eS4BHBx3XZXLQG1EkQC
7yo37XzU6u8zAiC01hssyR,Son of Mumbai - Instrumental,407E0npGz085kKFAiKvEtz
6AwMaa7FDgAAerkEoAlnCl,The Game of Life - Instrumental,407E0npGz085kKFAiKvEtz
0Tcdl547PB5ntaLWVC2wwN,Twist of Destiny - Instrumental,407E0npGz085kKFAiKvEtz
5wVE6nfgX6CTdMmEdY47lt,The Gift - Instrumental,407E0npGz085kKFAiKvEtz
3suu6A7632qzVH4HcMc5HY,The Family Comes Home - Instrumental,407E0npGz085kKFAiKvEtz
3Y76VY7PWu3kbdDR8Em4Q6,Second Thoughts - Instrumental,407E0npGz085kKFAiKvEtz
0DV9POBQ14qWJQWTqf1YN9,Akshi - Instrumental,407E0npGz085kKFAiKvEtz
7CcTWiXwB5nKGHKBYTJj2S,Hospital - Instrumental,407E0npGz085kKFAiKvEtz
3wZAR2nDUHeRKiuu7b9gQI,Full Moon - Instrumental,407E0npGz085kKFAiKvEtz
2zHRw1x17b4BbNhsCXRekP,Reunited - Instrumental,407E0npGz085kKFAiKvEtz
541nbyN8qtn5bG7nANcPjP,The Family Leaves - Instrumental,407E0npGz085kKFAiKvEtz
7aX0m5BcFI8kdO6MwkrXuj,Holi - Instrumental,407E0npGz085kKFAiKvEtz
5CfoqGP61sZJbIvpN2vnWh,Urvashi Urvashi,7wPoYPGuyAN6bvavLZ8y9E
1UT2pjdg3nEAoRevxGLSW8,"Urvashi Urvashi (From ""Premikudu"")",68pv59EQ8Hf6BDfebTFOus
2YIliTwkJ8PfUfbM0cbvG9,"Urvashi Uravashi (From ""Kaadhalan"")",3jpGiDfoss6OFTy9Y6Y0LW
6351Oy7pbVdX810zlY7Ll0,Tiranga,1FXEThpTUjegsaxGqpKKGA
4krFVRl2hArfvRNjtog62o,Masoom,1FXEThpTUjegsaxGqpKKGA
5s6QXjZvH27X6dYL5AytV1,Pukaar,1FXEThpTUjegsaxGqpKKGA
4PQVVnHyRD2ukh0UQ0tP77,Bechain,1FXEThpTUjegsaxGqpKKGA
0lqtgw9BoV2VOFFNies17G,Demonetisation 2016,1FXEThpTUjegsaxGqpKKGA
34mUlCvgCcXykP2wJIjbCl,Subah,1FXEThpTUjegsaxGqpKKGA
5LaA9b1krAdTd1Y0mxwITn,Manuhaar,1FXEThpTUjegsaxGqpKKGA
07BBcnlbiXasEiqG5r5YXR,Mustakbil,1FXEThpTUjegsaxGqpKKGA
55AyFMXVCUCimbWlFiq5yD,The Flying Lotus,1FXEThpTUjegsaxGqpKKGA
